"word","count","leftover_prob","estimate"
"petsmart",1,0.7,0.00000984
"ecologically",1,0.7,0.00000984
"roots",1,0.7,0.00000984
"thanx",1,0.7,0.00000984
"transylvania",1,0.7,0.00000984
"clive",1,0.7,0.00000984
"beck",1,0.7,0.00000984
"pedro's",1,0.7,0.00000984
"booing",1,0.7,0.00000984
"geek",1,0.7,0.00000984
"poetry-spouting",1,0.7,0.00000984
"birch",1,0.7,0.00000984
"disappearance",1,0.7,0.00000984
"gehringer",1,0.7,0.00000984
"spotlights",1,0.7,0.00000984
"mccartney",1,0.7,0.00000984
"biographical",1,0.7,0.00000984
"screened",1,0.7,0.00000984
"manny",1,0.7,0.00000984
"pacheco",1,0.7,0.00000984
"streamed",1,0.7,0.00000984
"www.thesparadio.com",1,0.7,0.00000984
"programming",1,0.7,0.00000984
"iowest",1,0.7,0.00000984
"comps",1,0.7,0.00000984
"carp",1,0.7,0.00000984
"kite",1,0.7,0.00000984
"rebar",1,0.7,0.00000984
"protrudes",1,0.7,0.00000984
"ancient",1,0.7,0.00000984
"secrets",1,0.7,0.00000984
"bloody",1,0.7,0.00000984
"forgiven",1,0.7,0.00000984
"hanged",1,0.7,0.00000984
"lamia",1,0.7,0.00000984
"instituted",1,0.7,0.00000984
"regimen",1,0.7,0.00000984
"olson",1,0.7,0.00000984
"monica",1,0.7,0.00000984
"uniform-clad",1,0.7,0.00000984
"inform",1,0.7,0.00000984
"#albany",1,0.7,0.00000984
"doesschate",1,0.7,0.00000984
"109th",1,0.7,0.00000984
"mceneny",1,0.7,0.00000984
"negotiation",1,0.7,0.00000984
"schwartzel",1,0.7,0.00000984
"30th",1,0.7,0.00000984
"sho",1,0.7,0.00000984
"2-under",1,0.7,0.00000984
"mickelson",1,0.7,0.00000984
"australian",1,0.7,0.00000984
"non-theatrical",1,0.7,0.00000984
"non-stun",1,0.7,0.00000984
"halal",1,0.7,0.00000984
"principle",1,0.7,0.00000984
"grilling",1,0.7,0.00000984
"chef'n",1,0.7,0.00000984
"christianity",1,0.7,0.00000984
"stone-faced",1,0.7,0.00000984
"flurry",1,0.7,0.00000984
"ted",1,0.7,0.00000984
"robot",1,0.7,0.00000984
"repeats",1,0.7,0.00000984
"perseverates",1,0.7,0.00000984
"verbal",1,0.7,0.00000984
"snapshot",1,0.7,0.00000984
"neutral",1,0.7,0.00000984
"jules",1,0.7,0.00000984
"renard",1,0.7,0.00000984
"mastodon",1,0.7,0.00000984
"#spotify",1,0.7,0.00000984
"coarse",1,0.7,0.00000984
"fixing",1,0.7,0.00000984
"appreciated",1,0.7,0.00000984
"pleaseohpleaseohplease",1,0.7,0.00000984
"taliban",1,0.7,0.00000984
"mdletshe",1,0.7,0.00000984
"vip",1,0.7,0.00000984
"cavalcade",1,0.7,0.00000984
"overtake",1,0.7,0.00000984
"collided",1,0.7,0.00000984
"head-on",1,0.7,0.00000984
"helm",1,0.7,0.00000984
"rockabilly",1,0.7,0.00000984
"ronnie",1,0.7,0.00000984
"hawkins",1,0.7,0.00000984
"guitarist",1,0.7,0.00000984
"robertson",1,0.7,0.00000984
"bassist",1,0.7,0.00000984
"danko",1,0.7,0.00000984
"pianist",1,0.7,0.00000984
"manuel",1,0.7,0.00000984
"organist",1,0.7,0.00000984
"garth",1,0.7,0.00000984
"lasts",1,0.7,0.00000984
"uc",1,0.7,0.00000984
"elder",1,0.7,0.00000984
"aggie",1,0.7,0.00000984
"buckets",1,0.7,0.00000984
"indifferent",1,0.7,0.00000984
"midway",1,0.7,0.00000984
"precariously",1,0.7,0.00000984
"nae-nae",1,0.7,0.00000984
"hayden",1,0.7,0.00000984
"runner",1,0.7,0.00000984
"log",1,0.7,0.00000984
"www.coalitiontosaveamerica",1,0.7,0.00000984
"restoring",1,0.7,0.00000984
"billion-a-year-in-sales",1,0.7,0.00000984
"compliance",1,0.7,0.00000984
"marvy",1,0.7,0.00000984
"#staceyq",1,0.7,0.00000984
"dtla",1,0.7,0.00000984
"granting",1,0.7,0.00000984
"transgendered",1,0.7,0.00000984
"facemash",1,0.7,0.00000984
"thor",1,0.7,0.00000984
"jams",1,0.7,0.00000984
"ruff",1,0.7,0.00000984
"weighed",1,0.7,0.00000984
"conclusive",1,0.7,0.00000984
"settles",1,0.7,0.00000984
"punctuation",1,0.7,0.00000984
"dashes",1,0.7,0.00000984
"interruptions",1,0.7,0.00000984
"clause",1,0.7,0.00000984
"morally",1,0.7,0.00000984
"physically",1,0.7,0.00000984
"executioner",1,0.7,0.00000984
"gasket",1,0.7,0.00000984
"hickman",1,0.7,0.00000984
"influx",1,0.7,0.00000984
"troubled",1,0.7,0.00000984
"businessmen",1,0.7,0.00000984
"contractors",1,0.7,0.00000984
"bribed",1,0.7,0.00000984
"sentenced",1,0.7,0.00000984
"akron",1,0.7,0.00000984
"sudscrawler",1,0.7,0.00000984
"pathetic",1,0.7,0.00000984
"conway",1,0.7,0.00000984
"kirani",1,0.7,0.00000984
"tn",1,0.7,0.00000984
"grannys",1,0.7,0.00000984
"cranking",1,0.7,0.00000984
"always-entertaining",1,0.7,0.00000984
"missouri-illinois",1,0.7,0.00000984
"toonami",1,0.7,0.00000984
"portfolio",1,0.7,0.00000984
"thompson's",1,0.7,0.00000984
"zanesville",1,0.7,0.00000984
"quarter-mile",1,0.7,0.00000984
"rural",1,0.7,0.00000984
"surrounded",1,0.7,0.00000984
"graze",1,0.7,0.00000984
"mailbox",1,0.7,0.00000984
"property's",1,0.7,0.00000984
"maximum",1,0.7,0.00000984
"pound-feet",1,0.7,0.00000984
"rpm",1,0.7,0.00000984
"sigma",1,0.7,0.00000984
"o's",1,0.7,0.00000984
"hamstring",1,0.7,0.00000984
"hammie",1,0.7,0.00000984
"lindy",1,0.7,0.00000984
"o'leary",1,0.7,0.00000984
"occupational",1,0.7,0.00000984
"physician",1,0.7,0.00000984
"caring",1,0.7,0.00000984
"poway",1,0.7,0.00000984
"sittings",1,0.7,0.00000984
"autopilot",1,0.7,0.00000984
"sum",1,0.7,0.00000984
"#canheit",1,0.7,0.00000984
"#mcmaster",1,0.7,0.00000984
"followers",1,0.7,0.00000984
"omission",1,0.7,0.00000984
"money's",1,0.7,0.00000984
"paranoid",1,0.7,0.00000984
"freak",1,0.7,0.00000984
"cab",1,0.7,0.00000984
"kitten",1,0.7,0.00000984
"svg",1,0.7,0.00000984
"stickles",1,0.7,0.00000984
"coco",1,0.7,0.00000984
"fluoride",1,0.7,0.00000984
"contributes",1,0.7,0.00000984
"enamel",1,0.7,0.00000984
"fluorosis",1,0.7,0.00000984
"swallowing",1,0.7,0.00000984
"reflex",1,0.7,0.00000984
"controlled",1,0.7,0.00000984
"swallow",1,0.7,0.00000984
"child-sized",1,0.7,0.00000984
"toothbrush",1,0.7,0.00000984
"eligibility",1,0.7,0.00000984
"griffin",1,0.7,0.00000984
"claiborne",1,0.7,0.00000984
"blackmon",1,0.7,0.00000984
"fletcher",1,0.7,0.00000984
"cox",1,0.7,0.00000984
"underclassmen",1,0.7,0.00000984
"optioned",1,0.7,0.00000984
"minors",1,0.7,0.00000984
"teaford",1,0.7,0.00000984
"jeffress",1,0.7,0.00000984
"mazzaro",1,0.7,0.00000984
"40-man",1,0.7,0.00000984
"pitches",1,0.7,0.00000984
"paris-nice",1,0.7,0.00000984
"hop",1,0.7,0.00000984
"arid",1,0.7,0.00000984
"precipitous",1,0.7,0.00000984
"crossed",1,0.7,0.00000984
"traveller",1,0.7,0.00000984
"acceptance",1,0.7,0.00000984
"truthless",1,0.7,0.00000984
"instilled",1,0.7,0.00000984
"bruised",1,0.7,0.00000984
"rosy",1,0.7,0.00000984
"haze",1,0.7,0.00000984
"forgetfulness",1,0.7,0.00000984
"unreal",1,0.7,0.00000984
"disillusionment",1,0.7,0.00000984
"unconsciously",1,0.7,0.00000984
"oakland",1,0.7,0.00000984
"athletics",1,0.7,0.00000984
"#fact",1,0.7,0.00000984
"lakars",1,0.7,0.00000984
"mid-summer",1,0.7,0.00000984
"stayingg",1,0.7,0.00000984
"waitingg",1,0.7,0.00000984
"shank",1,0.7,0.00000984
"sums",1,0.7,0.00000984
"improper",1,0.7,0.00000984
"commuting",1,0.7,0.00000984
"lai's",1,0.7,0.00000984
"lodging",1,0.7,0.00000984
"reimbursements",1,0.7,0.00000984
"temporarily",1,0.7,0.00000984
"right-size",1,0.7,0.00000984
"program's",1,0.7,0.00000984
"creators",1,0.7,0.00000984
"longer-term",1,0.7,0.00000984
"taxed",1,0.7,0.00000984
"giveaways",1,0.7,0.00000984
"selleck",1,0.7,0.00000984
"fainted",1,0.7,0.00000984
"awoke",1,0.7,0.00000984
"paramedics",1,0.7,0.00000984
"treating",1,0.7,0.00000984
"luxe",1,0.7,0.00000984
"prepares",1,0.7,0.00000984
"personalized",1,0.7,0.00000984
"three-course",1,0.7,0.00000984
"teardrop",1,0.7,0.00000984
"24-story",1,0.7,0.00000984
"landscaped",1,0.7,0.00000984
"greenspace",1,0.7,0.00000984
"taller",1,0.7,0.00000984
"non-abutting",1,0.7,0.00000984
"towering",1,0.7,0.00000984
"substantial",1,0.7,0.00000984
"25-story",1,0.7,0.00000984
"heros",1,0.7,0.00000984
"relieved",1,0.7,0.00000984
"carson",1,0.7,0.00000984
"charmer",1,0.7,0.00000984
"retweeting",1,0.7,0.00000984
"un-competition",1,0.7,0.00000984
"terra",1,0.7,0.00000984
"angeli",1,0.7,0.00000984
"classical",1,0.7,0.00000984
"sparta",1,0.7,0.00000984
"myths",1,0.7,0.00000984
"cuchulainne",1,0.7,0.00000984
"finn",1,0.7,0.00000984
"feudal",1,0.7,0.00000984
"plains",1,0.7,0.00000984
"truer",1,0.7,0.00000984
"euclid-lyndhurst",1,0.7,0.00000984
"sustainable",1,0.7,0.00000984
"natural-farming",1,0.7,0.00000984
"newsfeed",1,0.7,0.00000984
"surf",1,0.7,0.00000984
"border-state",1,0.7,0.00000984
"indiana's",1,0.7,0.00000984
"bloomington",1,0.7,0.00000984
"shootout",1,0.7,0.00000984
"ncaa's",1,0.7,0.00000984
"kentucky's",1,0.7,0.00000984
"innovative",1,0.7,0.00000984
"community-building",1,0.7,0.00000984
"tourism",1,0.7,0.00000984
"excruciatingly",1,0.7,0.00000984
"acne",1,0.7,0.00000984
"moose",1,0.7,0.00000984
"iditarod",1,0.7,0.00000984
"sled",1,0.7,0.00000984
"tudor",1,0.7,0.00000984
"mbb",1,0.7,0.00000984
"bur",1,0.7,0.00000984
"sherwin",1,0.7,0.00000984
"paints",1,0.7,0.00000984
"lacrosse",1,0.7,0.00000984
"gravenites",1,0.7,0.00000984
"samberg",1,0.7,0.00000984
"sparveros",1,0.7,0.00000984
"coslit",1,0.7,0.00000984
"defendant",1,0.7,0.00000984
"rabineau",1,0.7,0.00000984
"rons",1,0.7,0.00000984
"justification",1,0.7,0.00000984
"tooth",1,0.7,0.00000984
"fits",1,0.7,0.00000984
"emergencies",1,0.7,0.00000984
"cracks",1,0.7,0.00000984
"uptight",1,0.7,0.00000984
"nervously",1,0.7,0.00000984
"baby's",1,0.7,0.00000984
"argyle",1,0.7,0.00000984
"willamette",1,0.7,0.00000984
"brut",1,0.7,0.00000984
"winemaker",1,0.7,0.00000984
"rollin",1,0.7,0.00000984
"soles",1,0.7,0.00000984
"sparkling",1,0.7,0.00000984
"chardonnay",1,0.7,0.00000984
"subtle",1,0.7,0.00000984
"acidity",1,0.7,0.00000984
"minerals",1,0.7,0.00000984
"peppercorn",1,0.7,0.00000984
"yeast",1,0.7,0.00000984
"berries",1,0.7,0.00000984
"stoved",1,0.7,0.00000984
"kk",1,0.7,0.00000984
"jto",1,0.7,0.00000984
"ktj",1,0.7,0.00000984
"rando",1,0.7,0.00000984
"winstar",1,0.7,0.00000984
"n00b",1,0.7,0.00000984
"teh",1,0.7,0.00000984
"soulcrush",1,0.7,0.00000984
"readjusted",1,0.7,0.00000984
"collaboration",1,0.7,0.00000984
"soap",1,0.7,0.00000984
"opera",1,0.7,0.00000984
"barnabas",1,0.7,0.00000984
"cursed",1,0.7,0.00000984
"arises",1,0.7,0.00000984
"disco",1,0.7,0.00000984
"chevrolet",1,0.7,0.00000984
"territory",1,0.7,0.00000984
"gothic",1,0.7,0.00000984
"oddball",1,0.7,0.00000984
"incorporated",1,0.7,0.00000984
"schtick",1,0.7,0.00000984
"sparrow",1,0.7,0.00000984
"oddities",1,0.7,0.00000984
"mannerisms",1,0.7,0.00000984
"substituting",1,0.7,0.00000984
"kg",1,0.7,0.00000984
"persecutor",1,0.7,0.00000984
"imprisoned",1,0.7,0.00000984
"theyll",1,0.7,0.00000984
"2pbr",1,0.7,0.00000984
"diner",1,0.7,0.00000984
"sharkey's",1,0.7,0.00000984
"grizzlies",1,0.7,0.00000984
"yippee",1,0.7,0.00000984
"fashioning",1,0.7,0.00000984
"classmates",1,0.7,0.00000984
"marsala",1,0.7,0.00000984
"sined",1,0.7,0.00000984
"rohn",1,0.7,0.00000984
"eno",1,0.7,0.00000984
"convincing",1,0.7,0.00000984
"forklift",1,0.7,0.00000984
"schizophrenia",1,0.7,0.00000984
"zyprexa",1,0.7,0.00000984
"antidepressant",1,0.7,0.00000984
"prozac",1,0.7,0.00000984
"chemotherapy",1,0.7,0.00000984
"gemzar",1,0.7,0.00000984
"tractor-trailer",1,0.7,0.00000984
"departed",1,0.7,0.00000984
"p.a",1,0.0999999999999999,0.00000984
"o.o",1,0.666666666666667,0.00000984
"sweetlife",1,0.7,0.00000984
"spazzing",1,0.7,0.00000984
"b-e-a-t",1,0.7,0.00000984
"dislike",1,0.7,0.00000984
"screamed",1,0.7,0.00000984
"irrational",1,0.7,0.00000984
"conceited",1,0.7,0.00000984
"bossy",1,0.7,0.00000984
"miserable",1,0.7,0.00000984
"targets",1,0.7,0.00000984
"stereotypes",1,0.7,0.00000984
"hardly",1,0.7,0.00000984
"detectable",1,0.7,0.00000984
"bullies",1,0.7,0.00000984
"dominates",1,0.7,0.00000984
"submissive",1,0.7,0.00000984
"socially",1,0.7,0.00000984
"react",1,0.7,0.00000984
"drifting",1,0.7,0.00000984
"executing",1,0.7,0.00000984
"regroup",1,0.7,0.00000984
"facade",1,0.7,0.00000984
"peaceful",1,0.7,0.00000984
"environment",1,0.7,0.00000984
"tribulation",1,0.7,0.00000984
"rubs",1,0.7,0.00000984
"bullied",1,0.7,0.00000984
"douchebags",1,0.7,0.00000984
"hypocritical",1,0.7,0.00000984
"ignorance",1,0.7,0.00000984
"maximizing",1,0.7,0.00000984
"intolerable",1,0.7,0.00000984
"reformity",1,0.7,0.00000984
"bestow",1,0.7,0.00000984
"bash",1,0.7,0.00000984
"cryin",1,0.7,0.00000984
"delighted",1,0.7,0.00000984
"kenya",1,0.7,0.00000984
"regrettably",1,0.7,0.00000984
"chad",1,0.7,0.00000984
"obligations",1,0.7,0.00000984
"bashir",1,0.7,0.00000984
"kagari",1,0.7,0.00000984
"amnestys",1,0.7,0.00000984
"mockups",1,0.7,0.00000984
"prototype",1,0.7,0.00000984
"browser",1,0.7,0.00000984
"coded",1,0.7,0.00000984
"rusher",1,0.7,0.00000984
"typography",1,0.7,0.00000984
"imagining",1,0.7,0.00000984
"behr's",1,0.7,0.00000984
"primer",1,0.7,0.00000984
"polis",1,0.7,0.00000984
"representative",1,0.7,0.00000984
"feinhor",1,0.7,0.00000984
"eighteen",1,0.7,0.00000984
"draft-day",1,0.7,0.00000984
"off-twitter",1,0.7,0.00000984
"beware",1,0.7,0.00000984
"cramps",1,0.7,0.00000984
"franken",1,0.7,0.00000984
"bye",1,0.7,0.00000984
"reverse",1,0.7,0.00000984
"seizing",1,0.7,0.00000984
"despises",1,0.7,0.00000984
"esteem",1,0.7,0.00000984
"adventureswhich",1,0.7,0.00000984
"encampments",1,0.7,0.00000984
"pentagon",1,0.7,0.00000984
"re-elect",1,0.7,0.00000984
"courage",1,0.7,0.00000984
"raachet",1,0.7,0.00000984
"zimmerman-martin",1,0.7,0.00000984
"ordeal",1,0.7,0.00000984
"stirred",1,0.7,0.00000984
"responses",1,0.7,0.00000984
"facts",1,0.7,0.00000984
"advocates",1,0.7,0.00000984
"nigerian",1,0.7,0.00000984
"abdulrafiu",1,0.7,0.00000984
"bystander",1,0.7,0.00000984
"approached",1,0.7,0.00000984
"fled",1,0.7,0.00000984
"absentia",1,0.7,0.00000984
"generalists",1,0.7,0.00000984
"conform",1,0.7,0.00000984
"renewing",1,0.7,0.00000984
"romans",1,0.7,0.00000984
"prosecute",1,0.7,0.00000984
"leakless",1,0.7,0.00000984
"unhappy",1,0.7,0.00000984
"one-point",1,0.7,0.00000984
"margin",1,0.7,0.00000984
"wisconsinites",1,0.7,0.00000984
"identification",1,0.7,0.00000984
"enthusiastic",1,0.7,0.00000984
"lavished",1,0.7,0.00000984
"nyt",1,0.7,0.00000984
"ping",1,0.7,0.00000984
"pong",1,0.7,0.00000984
"champ",1,0.7,0.00000984
"sjoquist",1,0.7,0.00000984
"self-funded",1,0.7,0.00000984
"self-governed",1,0.7,0.00000984
"liability",1,0.7,0.00000984
"berklee",1,0.7,0.00000984
"wallet",1,0.7,0.00000984
"terror",1,0.7,0.00000984
"syrian",1,0.7,0.00000984
"haz",1,0.7,0.00000984
"half-naked",1,0.7,0.00000984
"realtors",1,0.7,0.00000984
"monthly",1,0.7,0.00000984
"atlantas",1,0.7,0.00000984
"mitch",1,0.7,0.00000984
"kaminer",1,0.7,0.00000984
"turbulent",1,0.7,0.00000984
"tarnished",1,0.7,0.00000984
"b.j",1,0.7,0.00000984
"upton",1,0.7,0.00000984
"tweaking",1,0.7,0.00000984
"dreary",1,0.7,0.00000984
"drippy",1,0.7,0.00000984
"moses",1,0.7,0.00000984
"#homecoming",1,0.7,0.00000984
"nominees",1,0.7,0.00000984
"jackie",1,0.7,0.00000984
"swoyer",1,0.7,0.00000984
"roasted",1,0.7,0.00000984
"rookie",1,0.7,0.00000984
"rodriguez",1,0.7,0.00000984
"strikeouts",1,0.7,0.00000984
"lodge",1,0.7,0.00000984
"meditation",1,0.7,0.00000984
"initiate",1,0.7,0.00000984
"scarify",1,0.7,0.00000984
"oath",1,0.7,0.00000984
"chant",1,0.7,0.00000984
"sanctify",1,0.7,0.00000984
"anoint",1,0.7,0.00000984
"goddamn",1,0.7,0.00000984
"svaha",1,0.7,0.00000984
"amazin",1,0.7,0.00000984
"cuse",1,0.7,0.00000984
"mccafe",1,0.7,0.00000984
"climax",1,0.7,0.00000984
"usher",1,0.7,0.00000984
"#singinshower",1,0.7,0.00000984
"#nohomo",1,0.7,0.00000984
"interact",1,0.7,0.00000984
"resume",1,0.7,0.00000984
"outline",1,0.7,0.00000984
"sorrow",1,0.7,0.00000984
"aurifil",1,0.7,0.00000984
"hmmmm",1,0.7,0.00000984
"journeys",1,0.7,0.00000984
"distant",1,0.7,0.00000984
"evolution",1,0.7,0.00000984
"terrifying",1,0.7,0.00000984
"jazmine",1,0.7,0.00000984
"hodgkins",1,0.7,0.00000984
"lymphoma",1,0.7,0.00000984
"paredes",1,0.7,0.00000984
"daddario",1,0.7,0.00000984
"cemetary",1,0.7,0.00000984
"woodstown",1,0.7,0.00000984
"meg",1,0.7,0.00000984
"_unfriend",1,,0.00000984
"technical",1,0.7,0.00000984
"rvcc",1,0.7,0.00000984
"bridgewater",1,0.7,0.00000984
"vogt",1,0.7,0.00000984
"colleges",1,0.7,0.00000984
"universities",1,0.7,0.00000984
"announcers",1,0.7,0.00000984
"penn",1,0.7,0.00000984
"topics",1,0.7,0.00000984
"argument",1,0.7,0.00000984
"scrupulous",1,0.7,0.00000984
"significantly",1,0.7,0.00000984
"sanctions",1,0.7,0.00000984
"sotomayor",1,0.7,0.00000984
"verrilli",1,0.7,0.00000984
"tallish",1,0.7,0.00000984
"gtfo",1,0.7,0.00000984
"resumption",1,0.7,0.00000984
"hopkins",1,0.7,0.00000984
"intervistas",1,0.7,0.00000984
"friedrich",1,0.7,0.00000984
"nietzsche",1,0.7,0.00000984
"redeemed",1,0.7,0.00000984
"redeemer",1,0.7,0.00000984
"o'malley",1,0.7,0.00000984
"dodgers",1,0.7,0.00000984
"half-empty",1,0.7,0.00000984
"bristled",1,0.7,0.00000984
"dodger",1,0.7,0.00000984
"hormones",1,0.7,0.00000984
"raging",1,0.7,0.00000984
"serial",1,0.7,0.00000984
"respectfully",1,0.7,0.00000984
"paninis",1,0.7,0.00000984
"coppa",1,0.7,0.00000984
"ham",1,0.7,0.00000984
"prosciutto",1,0.7,0.00000984
"provolone",1,0.7,0.00000984
"yaz",1,0.7,0.00000984
"relate",1,0.7,0.00000984
"b.e.t",1,0.4,0.00000984
"nadler",1,0.7,0.00000984
"markkula",1,0.7,0.00000984
"emphasized",1,0.7,0.00000984
"evaluating",1,0.7,0.00000984
"ethical",1,0.7,0.00000984
"enables",1,0.7,0.00000984
"garretty",1,0.7,0.00000984
"dewine",1,0.7,0.00000984
"introducing",1,0.7,0.00000984
"reese's",1,0.7,0.00000984
"leftover",1,0.7,0.00000984
"snowmen",1,0.7,0.00000984
"elijah",1,0.7,0.00000984
"snowballs",1,0.7,0.00000984
"frances",1,0.7,0.00000984
"koncilja",1,0.7,0.00000984
"cu's",1,0.7,0.00000984
"toney",1,0.7,0.00000984
"clemons",1,0.7,0.00000984
"dirt",1,0.7,0.00000984
"grime",1,0.7,0.00000984
"resorts",1,0.7,0.00000984
"accommodations",1,0.7,0.00000984
"economical",1,0.7,0.00000984
"opt",1,0.7,0.00000984
"authorized",1,0.7,0.00000984
"operator",1,0.7,0.00000984
"20pts",1,0.7,0.00000984
"14reb",1,0.7,0.00000984
"mccoy",1,0.7,0.00000984
"overthrows",1,0.7,0.00000984
"goal-line",1,0.7,0.00000984
"raedeke",1,0.7,0.00000984
"lieu",1,0.7,0.00000984
"mega",1,0.7,0.00000984
"applause",1,0.7,0.00000984
"longevity",1,0.7,0.00000984
"cried",1,0.7,0.00000984
"brent's",1,0.7,0.00000984
"#boxing",1,0.7,0.00000984
"#weloveyoutoo",1,0.7,0.00000984
"unconditionally",1,0.7,0.00000984
"doubted",1,0.7,0.00000984
"water's",1,0.7,0.00000984
"grinding",1,0.7,0.00000984
"earnings",1,0.7,0.00000984
"dishtowel",1,0.7,0.00000984
"aqua",1,0.7,0.00000984
"keyra",1,0.7,0.00000984
"buisness",1,0.7,0.00000984
"#tuesdaytwocents",1,0.7,0.00000984
"cityswarm",1,0.7,0.00000984
"ouchea",1,0.7,0.00000984
"chillen",1,0.7,0.00000984
"admired",1,0.7,0.00000984
"possessions",1,0.7,0.00000984
"fundamentals",1,0.7,0.00000984
"appliances",1,0.7,0.00000984
"computers",1,0.7,0.00000984
"televisions",1,0.7,0.00000984
"furniture",1,0.7,0.00000984
"esm",1,0.7,0.00000984
"thrive",1,0.7,0.00000984
"teavana",1,0.7,0.00000984
"charlotte",1,0.7,0.00000984
"guessing",1,0.7,0.00000984
"buchanan",1,0.7,0.00000984
"keynote",1,0.7,0.00000984
"ux",1,0.7,0.00000984
"influences",1,0.7,0.00000984
"believable",1,0.7,0.00000984
"fgoing",1,0.7,0.00000984
"researching",1,0.7,0.00000984
"sufferer's",1,0.7,0.00000984
"knocking",1,0.7,0.00000984
"purge",1,0.7,0.00000984
"autobiographical",1,0.7,0.00000984
"500boyz",1,0.7,0.00000984
"shitting",1,0.7,0.00000984
"schooled",1,0.7,0.00000984
"presenter",1,0.7,0.00000984
"greg",1,0.7,0.00000984
"bam",1,0.7,0.00000984
"dorms",1,0.7,0.00000984
"garages",1,0.7,0.00000984
"persuade",1,0.7,0.00000984
"system's",1,0.7,0.00000984
"curators",1,0.7,0.00000984
"alumni",1,0.7,0.00000984
"kenzie",1,0.7,0.00000984
"ross",1,0.7,0.00000984
"clumps",1,0.7,0.00000984
"smashing",1,0.7,0.00000984
"sift",1,0.7,0.00000984
"derogatory",1,0.7,0.00000984
"sketches",1,0.7,0.00000984
"graffiti",1,0.7,0.00000984
"socme",1,0.7,0.00000984
"aquisition",1,0.7,0.00000984
"stat",1,0.7,0.00000984
"gesturing",1,0.7,0.00000984
"poodle",1,0.7,0.00000984
"brothaman",1,0.7,0.00000984
"kramer",1,0.7,0.00000984
"unions",1,0.7,0.00000984
"unconstitutionally",1,0.7,0.00000984
"pushes",1,0.7,0.00000984
"showdown",1,0.7,0.00000984
"lebron",1,0.7,0.00000984
"championships",1,0.7,0.00000984
"twitterland",1,0.7,0.00000984
"x-mas",1,0.7,0.00000984
"mtv's",1,0.7,0.00000984
"recep",1,0.7,0.00000984
"tayyip",1,0.7,0.00000984
"akp",1,0.7,0.00000984
"hosni",1,0.7,0.00000984
"egyptian",1,0.7,0.00000984
"stability",1,0.7,0.00000984
"egypt",1,0.7,0.00000984
"satisfy",1,0.7,0.00000984
"people.everyone",1,0.7,0.00000984
"violence.you",1,0.7,0.00000984
"oppose",1,0.7,0.00000984
"judged",1,0.7,0.00000984
"hampton's",1,0.7,0.00000984
"unsolved",1,0.7,0.00000984
"spur",1,0.7,0.00000984
"immersed",1,0.7,0.00000984
"coastline",1,0.7,0.00000984
"yoda",1,0.7,0.00000984
"inherent",1,0.7,0.00000984
"behavioral",1,0.7,0.00000984
"biases",1,0.7,0.00000984
"underappreciated",1,0.7,0.00000984
"stitser",1,0.7,0.00000984
"fgs",1,0.7,0.00000984
"xps",1,0.7,0.00000984
"3-you",1,0.7,0.00000984
"float",1,0.7,0.00000984
"regain",1,0.7,0.00000984
"grooveshark",1,0.7,0.00000984
"hooray",1,0.7,0.00000984
"bill's",1,0.7,0.00000984
"measure's",1,0.7,0.00000984
"long-time",1,0.7,0.00000984
"sen",1,0.7,0.00000984
"chappelle-nadal",1,0.7,0.00000984
"senators",1,0.7,0.00000984
"acts",1,0.7,0.00000984
"prohibit",1,0.7,0.00000984
"ceased",1,0.7,0.00000984
"pierce",1,0.7,0.00000984
"umc",1,0.7,0.00000984
"ninety",1,0.7,0.00000984
"christopher",1,0.7,0.00000984
"o'donnell",1,0.7,0.00000984
"wegman",1,0.7,0.00000984
"ellicott",1,0.7,0.00000984
"merits",1,0.7,0.00000984
"stimulus",1,0.7,0.00000984
"debatable",1,0.7,0.00000984
"legally",1,0.7,0.00000984
"issa",1,0.7,0.00000984
"overlay",1,0.7,0.00000984
"adormirea",1,0.7,0.00000984
"maicii",1,0.7,0.00000984
"domnului",1,0.7,0.00000984
"lawn",1,0.7,0.00000984
"sapanta",1,0.7,0.00000984
"cycle",1,0.7,0.00000984
"father-mother-child",1,0.7,0.00000984
"entertain",1,0.7,0.00000984
"pharma's",1,0.7,0.00000984
"dylan",1,0.7,0.00000984
"#soexcited",1,0.7,0.00000984
"self-education",1,0.7,0.00000984
"accurately",1,0.7,0.00000984
"addresses",1,0.7,0.00000984
"church's",1,0.7,0.00000984
"refutes",1,0.7,0.00000984
"communion",1,0.7,0.00000984
"socialism",1,0.7,0.00000984
"magnitude",1,0.7,0.00000984
"temblor",1,0.7,0.00000984
"andreas",1,0.7,0.00000984
"seismic",1,0.7,0.00000984
"calculated",1,0.7,0.00000984
"crestwood",1,0.7,0.00000984
"hovered",1,0.7,0.00000984
"100km",1,0.7,0.00000984
"pounded",1,0.7,0.00000984
"shore",1,0.7,0.00000984
"ridge",1,0.7,0.00000984
"floors",1,0.7,0.00000984
"gladly",1,0.7,0.00000984
"lawful",1,0.7,0.00000984
"practicable",1,0.7,0.00000984
"suspicion",1,0.7,0.00000984
"lousy",1,0.7,0.00000984
"monitor",1,0.7,0.00000984
"endanger",1,0.7,0.00000984
"#xdlab",1,0.7,0.00000984
"web-coding",1,0.7,0.00000984
"unrelated",1,0.7,0.00000984
"#bachelorette",1,0.7,0.00000984
"kalon",1,0.7,0.00000984
"slots",1,0.7,0.00000984
"euthanized",1,0.7,0.00000984
